Contract_No,flag_normalised,upcoming_pdi_type,pdi_contracts_status,run_date
11763,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
301369,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
309613,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
395584,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
401282,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
402355,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
406016,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
411351,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
428638,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
429426,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
433123,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
433998,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
436181,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
438426,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
441113,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
442489,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
344046,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
357918,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
362456,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
374624,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
376282,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
387253,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
400943,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
405743,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
417033,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
418634,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
426368,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
437986,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
439165,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
441581,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
247515,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
340256,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
343533,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
352625,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
365957,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
365968,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
366840,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
370599,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
388427,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
389019,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
390367,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
397598,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
407592,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
413512,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
422751,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
426014,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
428607,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
84870,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
327095,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
337772,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
338680,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
343844,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
350131,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
352652,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
360392,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
377314,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
398657,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
403608,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
404691,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
406219,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
409744,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
411808,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
414980,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
424885,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
426900,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
437205,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
437614,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
441935,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
442422,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
158589,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
222921,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
332919,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
334745,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
342237,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
346297,First_time_inflow,null_pdi,PDI_not_Available,2019-09-03
367840,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
374349,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
382172,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
391736,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
398328,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
402187,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
406541,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
407681,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
410427,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
411756,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
414246,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
414688,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
418221,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
425529,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
432135,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
432961,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
433238,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
433940,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
434826,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
438186,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
438608,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
440240,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
442199,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
442554,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
443288,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
10660,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
197202,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
223622,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
320978,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
330454,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
335560,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
350758,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
352537,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
375153,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
377693,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
389010,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
392040,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
400621,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
404237,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
408445,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
414380,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
423542,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
428541,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
432004,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
434899,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
435256,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
435714,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
437159,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
439008,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
342717,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
353219,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
369513,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
375657,First_time_inflow,null_pdi,PDI_not_Available,2019-09-03
395560,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
396057,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
400391,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
400480,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
406783,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
414291,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
414775,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
414916,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
415203,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
420758,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
432390,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
433078,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
439666,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
445481,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
89499,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
277453,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
300263,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
323998,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
333259,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
355093,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
380238,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
383714,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
385726,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
392720,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
398910,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
412836,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
426157,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
434275,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
436890,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
439195,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
439647,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
442933,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
445294,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
214012,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
352990,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
357857,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
370452,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
389397,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
389417,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
401286,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
402228,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
413740,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
414759,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
420441,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
423056,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
423164,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
425259,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
429049,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
431347,First_time_inflow,null_pdi,PDI_not_Available,2019-09-03
434488,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
435082,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
437433,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
440306,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
443327,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
17164,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
325217,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
333192,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
343651,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
345017,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
356369,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
364506,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
368925,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
376486,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
392367,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
397881,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
400299,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
412692,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
417201,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
418594,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
422004,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
425645,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
436616,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
441468,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
110589,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
257798,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
337028,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
338122,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
343121,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
343815,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
349398,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
370524,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
370666,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
375732,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
380540,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
381846,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
386860,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
393063,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
411023,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
411467,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
419394,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
424119,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
431936,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
434439,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
440694,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
442704,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
167580,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
323887,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
327883,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
337706,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
363818,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
365403,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
386362,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
399684,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
403345,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
416972,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
424733,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
431533,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
435445,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
435934,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
437477,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
438045,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
439943,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
442612,First_time_inflow,null_pdi,PDI_not_Available,2019-09-03
444277,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
444722,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
444731,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
444785,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
197446,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
306379,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
358409,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
378085,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
386964,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
392718,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
399481,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
401249,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
404361,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
406190,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
407329,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
421327,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
423746,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
426468,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
428553,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
430992,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
441574,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
442395,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
445279,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
445333,First_time_inflow,null_pdi,PDI_not_Available,2019-09-03
289875,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
329451,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
343152,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
358288,First_time_inflow,null_pdi,PDI_not_Available,2019-09-03
360274,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
364592,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
381076,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
391650,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
394439,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
397088,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
399495,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
418254,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
428291,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
433310,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
434649,First_time_inflow,"",PDI_Available_but_RO,2019-09-03
443500,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
189830,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
194057,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
202791,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-09-03
341346,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
350138,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-09-03
359132,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
392278,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
403289,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-09-03
406010,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-09-03
406209,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-09-03
407904,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-09-03
409315,First_time_inflow,null_pdi,PDI_not_Available,2019-09-03
